weekly_change,rolling_mean_14,rolling_std_7,stock_threshold,stock_estime,Rating,Unit price,future_demand_7,rolling_mean_7,day_of_week,Quantity
-0.5,4.571428571428571,3.3022358947782435,27.953353842167367,878.0,8.2,86.13,,3.2857142857142856,3,2
0.0,4.642857142857143,3.3022358947782435,27.953353842167367,880.0,7.0,49.92,,3.2857142857142856,2,2
-0.5,5.571428571428571,3.214550253664319,46.82182538049648,935.0,8.5,74.66,,6.0,0,4
0.5,5.857142857142857,3.0937725468153885,48.64065882022308,941.0,4.9,26.6,,6.285714285714286,1,6
-0.5,4.357142857142857,2.2886885410853246,29.43303281162799,951.0,5.1,25.45,,3.7142857142857135,6,1
-0.75,5.714285714285714,3.625307868699864,46.4379618030498,942.0,6.5,67.77,,5.857142857142857,0,1
-0.5555555555555556,5.785714285714286,3.387652649872841,41.08147897480927,946.0,9.8,59.59,,5.142857142857143,5,4
-0.4285714285714286,5.5,1.8126539343499344,34.7189809015249,828.0,8.4,58.15,,4.571428571428571,2,4
-0.0999999999999999,5.571428571428571,3.154739442867027,35.73210916430054,910.0,7.4,97.48,,4.428571428571429,3,9
0.0,5.5,1.8126539343499344,34.7189809015249,835.0,6.1,99.96,,4.571428571428571,2,7
0.1666666666666667,4.571428571428571,2.478478796128217,30.71771819419233,958.0,6.0,96.37,,3.857142857142857,2,7
-0.4444444444444444,4.428571428571429,2.36038737740832,22.54058106611248,885.0,8.5,63.71,,2.7142857142857144,3,5
-0.3333333333333333,5.285714285714286,1.988059594776013,33.98208939216402,837.0,4.3,14.76,,4.428571428571429,0,2
0.6000000000000001,5.714285714285714,2.4102953780654803,37.61544306709822,845.0,6.2,62.0,,4.857142857142857,3,8
4.0,4.857142857142857,3.214550253664322,39.821825380496485,968.0,4.3,82.34,,5.0,4,10
0.1428571428571428,5.571428571428571,2.581988897471612,38.87298334620742,853.0,8.4,75.37,,5.0,0,8
-0.4444444444444444,5.428571428571429,2.93582145558064,36.40373218337096,951.0,4.5,56.56,,4.571428571428571,4,5
9.0,6.142857142857143,3.3523268393901025,45.02849025908515,920.0,6.0,76.6,,5.714285714285714,3,10
-0.3333333333333333,4.785714285714286,3.338091841585124,39.00713776237769,970.0,8.8,58.03,,4.857142857142857,6,2
9.0,4.571428571428571,3.4641016151377504,33.196152422706625,895.0,6.6,17.49,,4.0,4,10
-0.5,4.571428571428571,3.4982989063393743,38.247448359509065,971.0,5.9,60.95,,4.714285714285714,0,1
-0.6666666666666667,5.285714285714286,2.927700218845601,37.3915503282684,854.0,6.2,40.35,,4.714285714285714,1,1
2.333333333333333,5.928571428571429,3.023715784073821,52.53557367611073,910.0,4.4,97.38,,6.857142857142857,5,10
-0.5,5.071428571428571,3.101458950082627,35.65218842512394,952.0,7.7,31.84,,4.428571428571429,5,1
-0.8333333333333334,5.857142857142857,3.760699023168055,48.64104853475208,911.0,4.1,65.82,,6.142857142857143,4,1
0.0,4.714285714285714,3.4641016151377504,33.196152422706625,902.0,6.6,88.34,,4.0,0,7
