Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,year,month,day,weekday,is_weekend,is_holiday,Total_Sales,Rolling_Mean_7
236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.3395,154.1295,2019-03-26,10:31,Ewallet,146.79,4.761904762,7.3395,8.4,2019,3,26,1,0,0,146.79,396.53285714285715
892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,2019-03-11,13:28,Ewallet,141.6,4.761904762,7.08,6.2,2019,3,11,0,0,0,141.6,205.98857142857136
583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,5.8345,122.5245,2019-02-07,11:36,Ewallet,116.69,4.761904762,5.8345,7.4,2019,2,7,3,0,0,116.69000000000001,208.9871428571428
339-12-4827,B,Mandalay,Member,Female,Fashion accessories,73.96,1,3.698,77.658,2019-01-05,11:32,Credit card,73.96,4.761904762,3.698,5.0,2019,1,5,5,1,0,73.96,215.3271428571429
643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,2019-03-07,11:44,Ewallet,97.94,4.761904762,4.897,6.9,2019,3,7,3,0,0,97.94,192.3285714285714
308-81-0538,A,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,2019-02-25,17:16,Credit card,292.2,4.761904762,14.61,4.9,2019,2,25,0,0,0,292.2,252.51285714285717
358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,87.48,6,26.244,551.124,2019-02-01,18:43,Ewallet,524.88,4.761904762,26.244,5.1,2019,2,1,4,0,0,524.88,468.43285714285713
460-35-4390,A,Yangon,Normal,Male,Home and lifestyle,30.68,3,4.602,96.642,2019-01-22,11:00,Ewallet,92.04,4.761904762,4.602,9.1,2019,1,22,1,0,0,92.03999999999999,177.3414285714285
343-87-0864,C,Naypyitaw,Member,Male,Health and beauty,75.88,1,3.794,79.674,2019-01-03,10:30,Credit card,75.88,4.761904762,3.794,7.1,2019,1,3,3,0,0,75.88,190.4357142857143
173-50-1108,B,Mandalay,Member,Female,Sports and travel,20.18,4,4.036,84.756,2019-02-13,12:14,Credit card,80.72,4.761904762,4.036,5.0,2019,2,13,2,0,0,80.72,424.22714285714284
243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,18.77,6,5.631,118.251,2019-01-28,16:43,Credit card,112.62,4.761904762,5.631,5.5,2019,1,28,0,0,0,112.62,260.56857142857143
841-18-8232,B,Mandalay,Normal,Female,Food and beverages,71.2,1,3.56,74.76,2019-01-05,20:40,Credit card,71.2,4.761904762,3.56,9.2,2019,1,5,5,1,0,71.2,403.21
701-23-5550,B,Mandalay,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,2019-03-19,13:40,Ewallet,155.24,4.761904762,7.762,4.9,2019,3,19,1,0,0,155.24,189.59571428571425
647-50-1224,A,Yangon,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,2019-01-12,16:23,Ewallet,294.2,4.761904762,14.71,8.9,2019,1,12,5,1,0,294.20000000000005,240.26142857142855
541-48-8554,A,Yangon,Normal,Male,Sports and travel,60.95,9,27.4275,575.9775,2019-01-07,12:08,Credit card,548.55,4.761904762,27.4275,6.0,2019,1,7,0,0,0,548.5500000000001,481.80571428571426
539-21-7227,B,Mandalay,Normal,Female,Sports and travel,51.54,5,12.885,270.585,2019-01-26,17:45,Cash,257.7,4.761904762,12.885,4.2,2019,1,26,5,1,0,257.7,427.88000000000005
213-32-1216,A,Yangon,Normal,Female,Electronic accessories,66.06,6,19.818,416.178,2019-01-23,10:28,Cash,396.36,4.761904762,19.818,7.3,2019,1,23,2,0,0,396.36,270.3342857142857
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,57.27,3,8.5905,180.4005,2019-02-09,20:31,Ewallet,171.81,4.761904762,8.5905,6.5,2019,2,9,5,1,0,171.81,257.45285714285717
582-52-8065,B,Mandalay,Normal,Female,Fashion accessories,54.31,9,24.4395,513.2295,2019-02-22,10:49,Cash,488.79,4.761904762,24.4395,8.9,2019,2,22,4,0,0,488.79,304.8742857142857
210-57-1719,B,Mandalay,Normal,Female,Health and beauty,58.24,9,26.208,550.368,2019-02-05,12:34,Cash,524.16,4.761904762,26.208,9.7,2019,2,5,1,0,0,524.16,237.38142857142856
399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,2019-03-07,10:23,Credit card,133.26,4.761904762,6.663,8.6,2019,3,7,3,0,0,133.26,271.30857142857144
134-75-2619,A,Yangon,Member,Male,Electronic accessories,19.32,7,6.762,142.002,2019-03-25,18:51,Cash,135.24,4.761904762,6.762,6.9,2019,3,25,0,0,0,135.24,262.9942857142857
356-44-8813,B,Mandalay,Normal,Male,Home and lifestyle,37.48,3,5.622,118.062,2019-01-20,13:45,Credit card,112.44,4.761904762,5.622,7.7,2019,1,20,6,1,0,112.44,134.36999999999995
198-66-9832,B,Mandalay,Member,Female,Fashion accessories,72.04,2,7.204,151.284,2019-02-04,19:38,Cash,144.08,4.761904762,7.204,9.5,2019,2,4,0,0,0,144.08,308.3542857142857
283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034.46,2019-01-30,20:23,Ewallet,985.2,4.761904762,49.26,4.5,2019,1,30,2,0,0,985.1999999999999,466.6042857142857
712-39-0363,A,Yangon,Member,Male,Food and beverages,41.66,6,12.498,262.458,2019-01-02,15:24,Ewallet,249.96,4.761904762,12.498,5.6,2019,1,2,2,0,0,249.95999999999998,430.27
218-59-9410,A,Yangon,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,2019-03-29,16:54,Ewallet,217.26,4.761904762,10.863,8.2,2019,3,29,4,0,0,217.26,133.31571428571425
174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,2019-03-14,12:32,Cash,194.22,4.761904762,9.711,7.3,2019,3,14,3,0,0,194.21999999999997,191.19000000000003
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,2019-02-11,15:42,Credit card,892.0,4.761904762,44.6,4.4,2019,2,11,0,0,0,892.0,487.6614285714286
134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,42.42,8,16.968,356.328,2019-01-30,13:58,Ewallet,339.36,4.761904762,16.968,5.7,2019,1,30,2,0,0,339.36,220.07999999999998
760-90-2357,A,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,469.413,2019-03-20,15:08,Ewallet,447.06,4.761904762,22.353,5.0,2019,3,20,2,0,0,447.06000000000006,251.16000000000003
514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,2019-03-20,13:02,Cash,198.5,4.761904762,9.925,9.0,2019,3,20,2,0,0,198.5,237.64857142857142
698-98-5964,A,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,852.705,2019-01-17,13:01,Credit card,812.1,4.761904762,40.605,6.3,2019,1,17,3,0,0,812.0999999999999,526.0185714285714
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.665,517.965,2019-02-03,16:40,Credit card,493.3,4.761904762,24.665,9.4,2019,2,3,6,1,0,493.29999999999995,439.9614285714286
651-88-7328,A,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,621.243,2019-01-01,13:55,Cash,591.66,4.761904762,29.583,7.7,2019,1,1,1,0,1,591.66,311.60571428571427
241-11-2261,B,Mandalay,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,2019-01-10,10:33,Credit card,559.02,4.761904762,27.951,5.5,2019,1,10,3,0,0,559.02,349.7228571428572
408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.893,543.753,2019-03-02,16:42,Ewallet,517.86,4.761904762,25.893,4.1,2019,3,2,5,1,0,517.86,462.57000000000005
834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,2019-02-25,17:16,Credit card,410.2,4.761904762,20.51,7.6,2019,2,25,0,0,0,410.20000000000005,171.68714285714282
343-61-3544,B,Mandalay,Member,Male,Sports and travel,26.67,10,13.335,280.035,2019-01-29,11:48,Cash,266.7,4.761904762,13.335,8.6,2019,1,29,1,0,0,266.70000000000005,435.3771428571429
239-48-4278,A,Yangon,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,2019-03-10,19:35,Ewallet,70.91,4.761904762,3.5455,8.3,2019,3,10,6,1,0,70.91000000000001,515.1785714285713
355-34-6244,B,Mandalay,Normal,Male,Food and beverages,72.39,2,7.239,152.019,2019-01-13,19:55,Credit card,144.78,4.761904762,7.239,8.1,2019,1,13,6,1,0,144.78,460.87857142857143
550-84-8664,A,Yangon,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,2019-03-22,14:33,Credit card,429.55,4.761904762,21.4775,8.6,2019,3,22,4,0,0,429.54999999999995,370.6257142857143
339-96-8318,B,Mandalay,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,2019-03-01,19:49,Ewallet,569.17,4.761904762,28.4585,6.3,2019,3,1,4,0,0,569.1700000000001,389.0042857142857
458-61-0011,B,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,2019-02-20,18:43,Cash,241.2,4.761904762,12.06,5.8,2019,2,20,2,0,0,241.2,485.16428571428565
592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.354,133.434,2019-01-14,14:43,Ewallet,127.08,4.761904762,6.354,6.2,2019,1,14,0,0,0,127.08,362.57571428571424
797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,2019-03-26,13:54,Cash,257.08,4.761904762,12.854,7.7,2019,3,26,1,0,0,257.08,245.17
207-73-1363,B,Mandalay,Normal,Male,Health and beauty,69.51,2,6.951,145.971,2019-03-01,12:15,Ewallet,139.02,4.761904762,6.951,8.1,2019,3,1,4,0,0,139.02,221.25142857142853
390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,85.743,2019-01-07,12:37,Cash,81.66,4.761904762,4.083,7.3,2019,1,7,0,0,0,81.66,338.53285714285715
443-82-0585,A,Yangon,Member,Female,Health and beauty,77.68,4,15.536,326.256,2019-02-01,19:54,Cash,310.72,4.761904762,15.536,8.4,2019,2,1,4,0,0,310.72,226.4542857142857
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,195.258,2019-02-13,15:06,Credit card,185.96,4.761904762,9.298,8.0,2019,2,13,2,0,0,185.96,391.0257142857143
359-90-3665,B,Mandalay,Member,Female,Fashion accessories,18.08,4,3.616,75.936,2019-01-14,18:03,Credit card,72.32,4.761904762,3.616,9.5,2019,1,14,0,0,0,72.32,331.53000000000003
375-72-3056,B,Mandalay,Normal,Male,Sports and travel,63.06,3,9.459,198.639,2019-01-19,15:58,Ewallet,189.18,4.761904762,9.459,7.0,2019,1,19,5,1,0,189.18,386.12
127-47-6963,A,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,2019-03-09,13:53,Credit card,206.84,4.761904762,10.342,9.8,2019,3,9,5,1,0,206.84,238.04
278-86-2735,A,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,2019-03-27,14:03,Cash,157.02,4.761904762,7.851,9.2,2019,3,27,2,0,0,157.02,233.53571428571428
695-28-6250,A,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,226.065,2019-02-04,16:38,Ewallet,215.3,4.761904762,10.765,7.7,2019,2,4,0,0,0,215.3,338.5128571428572
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,2019-03-14,11:07,Cash,596.1,4.761904762,29.805,5.3,2019,3,14,3,0,0,596.1,396.1042857142857
227-50-3718,A,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,76.755,2019-03-04,12:23,Cash,73.1,4.761904762,3.655,4.4,2019,3,4,0,0,0,73.1,226.68571428571428
302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,293.139,2019-03-03,10:54,Credit card,279.18,4.761904762,13.959,4.3,2019,3,3,6,1,0,279.18,255.72857142857143
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,2019-01-27,17:38,Ewallet,169.68,4.761904762,8.484,9.4,2019,1,27,6,1,0,169.67999999999998,179.2571428571428
560-49-6611,A,Yangon,Member,Female,Sports and travel,45.58,1,2.279,47.859,2019-02-07,14:13,Cash,45.58,4.761904762,2.279,9.8,2019,2,7,3,0,0,45.58,308.21
880-35-0356,A,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,2019-02-05,11:51,Ewallet,225.6,4.761904762,11.28,4.8,2019,2,5,1,0,0,225.60000000000002,269.9671428571429
585-11-6748,B,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,2019-03-15,13:05,Cash,290.4,4.761904762,14.52,5.3,2019,3,15,4,0,0,290.4,237.47285714285712
470-31-3286,B,Mandalay,Normal,Male,Health and beauty,14.82,3,2.223,46.683,2019-03-01,11:30,Credit card,44.46,4.761904762,2.223,8.7,2019,3,1,4,0,0,44.46,187.20000000000002
152-68-2907,A,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,2019-02-15,13:30,Credit card,156.6,4.761904762,7.83,9.5,2019,2,15,4,0,0,156.60000000000002,139.89285714285714
123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,46.66,9,20.997,440.937,2019-02-17,19:11,Ewallet,419.94,4.761904762,20.997,5.3,2019,2,17,6,1,0,419.93999999999994,259.3642857142857
258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,2019-01-26,18:53,Cash,184.25,4.761904762,9.2125,9.2,2019,1,26,5,1,0,184.25,394.06857142857143
334-64-2006,A,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,2019-03-24,14:22,Ewallet,140.64,4.761904762,7.032,9.6,2019,3,24,6,1,0,140.64,185.35714285714283
219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,2019-01-23,17:16,Ewallet,83.08,4.761904762,4.154,6.4,2019,1,23,2,0,0,83.08,246.94
881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,2019-01-26,10:06,Credit card,64.99,4.761904762,3.2495,4.5,2019,1,26,5,1,0,64.99,318.83
373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,2019-03-14,20:35,Ewallet,775.6,4.761904762,38.78,6.9,2019,3,14,3,0,0,775.6,240.56285714285715
642-30-6693,B,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,343.413,2019-03-17,13:54,Ewallet,327.06,4.761904762,16.353,7.8,2019,3,17,6,1,0,327.06,244.72285714285712
484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,2019-01-08,20:08,Cash,363.23,4.761904762,18.1615,4.5,2019,1,8,1,0,0,363.23,290.86
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2019-02-08,15:26,Cash,127.0,4.761904762,6.35,8.6,2019,2,8,4,0,0,127.0,190.3514285714285
559-98-9873,A,Yangon,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,2019-02-10,12:56,Ewallet,375.55,4.761904762,18.7775,5.2,2019,2,10,6,1,0,375.55,263.2
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,2019-03-28,19:16,Credit card,199.16,4.761904762,9.958,6.4,2019,3,28,3,0,0,199.16,248.3314285714286
318-12-0304,A,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,2019-01-23,12:20,Ewallet,30.61,4.761904762,1.5305,5.2,2019,1,23,2,0,0,30.61,241.00714285714284
349-97-8902,B,Mandalay,Member,Male,Food and beverages,57.89,2,5.789,121.569,2019-01-17,10:37,Ewallet,115.78,4.761904762,5.789,8.9,2019,1,17,3,0,0,115.78,230.41428571428574
421-95-9805,A,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,2019-02-07,10:18,Credit card,28.96,4.761904762,1.448,6.2,2019,2,7,3,0,0,28.96,194.45428571428573
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,2019-03-09,11:23,Cash,890.73,4.761904762,44.5365,6.7,2019,3,9,5,1,0,890.73,339.50714285714287
789-23-8625,B,Mandalay,Member,Male,Fashion accessories,93.22,3,13.983,293.643,2019-01-24,11:45,Cash,279.66,4.761904762,13.983,7.2,2019,1,24,3,0,0,279.65999999999997,270.62714285714287
284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,2019-01-19,16:08,Credit card,80.93,4.761904762,4.0465,9.0,2019,1,19,5,1,0,80.93,229.25857142857143
443-59-0061,A,Yangon,Member,Male,Food and beverages,67.45,10,33.725,708.225,2019-02-03,11:25,Ewallet,674.5,4.761904762,33.725,4.2,2019,2,3,6,1,0,674.5,424.1985714285715
509-29-3912,A,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,2019-03-20,12:24,Ewallet,348.48,4.761904762,17.424,4.2,2019,3,20,2,0,0,348.48,248.28428571428572
327-40-9673,B,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,457.38,2019-01-13,19:51,Cash,435.6,4.761904762,21.78,6.9,2019,1,13,6,1,0,435.59999999999997,304.0014285714286
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,2019-03-14,18:10,Ewallet,439.55,4.761904762,21.9775,4.4,2019,3,14,3,0,0,439.54999999999995,238.21
828-46-6863,A,Yangon,Member,Male,Food and beverages,98.53,6,29.559,620.739,2019-01-23,11:22,Credit card,591.18,4.761904762,29.559,4.0,2019,1,23,2,0,0,591.1800000000001,486.2214285714286
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,273.798,2019-02-07,17:55,Ewallet,260.76,4.761904762,13.038,8.5,2019,2,7,3,0,0,260.76,222.72142857142856
420-97-3340,A,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,2019-03-28,15:30,Credit card,215.04,4.761904762,10.752,9.2,2019,3,28,3,0,0,215.04000000000002,494.57000000000005
436-54-4512,A,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,2019-03-20,19:44,Cash,91.61,4.761904762,4.5805,9.8,2019,3,20,2,0,0,91.61,396.85714285714283
670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,2019-01-17,15:27,Credit card,662.13,4.761904762,33.1065,4.9,2019,1,17,3,0,0,662.13,262.7642857142857
852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,2019-01-12,11:25,Credit card,832.5,4.761904762,41.625,4.4,2019,1,12,5,1,0,832.5,315.3285714285715
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,2019-02-16,15:42,Cash,91.35,4.761904762,4.5675,6.8,2019,2,16,5,1,0,91.35,319.0942857142857
135-13-8269,B,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,165.648,2019-01-26,16:04,Cash,157.76,4.761904762,7.888,9.1,2019,1,26,5,1,0,157.76,390.9428571428572
816-57-2053,A,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,2019-03-09,12:37,Ewallet,121.74,4.761904762,6.087,8.7,2019,3,9,5,1,0,121.74,289.1642857142857
628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,2019-03-14,14:41,Cash,825.8,4.761904762,41.29,5.0,2019,3,14,3,0,0,825.8,268.4457142857143
856-66-2701,A,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,2019-01-25,14:19,Ewallet,159.9,4.761904762,7.995,7.5,2019,1,25,4,0,0,159.89999999999998,269.5442857142857
308-39-1707,A,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,2019-01-26,18:19,Credit card,12.09,4.761904762,0.6045,8.2,2019,1,26,5,1,0,12.09,268.93142857142857
149-61-1929,A,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,673.995,2019-01-19,14:08,Credit card,641.9,4.761904762,32.095,6.7,2019,1,19,5,1,0,641.9,339.37857142857143
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,2019-03-05,16:38,Ewallet,234.93,4.761904762,11.7465,5.4,2019,3,5,1,0,0,234.93,252.45142857142858
589-02-8023,A,Yangon,Member,Male,Food and beverages,83.77,2,8.377,175.917,2019-01-15,10:54,Credit card,167.54,4.761904762,8.377,7.0,2019,1,15,1,0,0,167.54,398.33714285714285
420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,2019-03-18,11:29,Ewallet,299.1,4.761904762,14.955,4.7,2019,3,18,0,0,0,299.1,281.23571428571427
182-88-2763,B,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,2019-03-20,19:28,Credit card,239.73,4.761904762,11.9865,5.0,2019,3,20,2,0,0,239.73,305.33714285714285
188-55-0967,B,Mandalay,Member,Male,Health and beauty,66.47,10,33.235,697.935,2019-01-15,15:01,Credit card,664.7,4.761904762,33.235,5.0,2019,1,15,1,0,0,664.7,343.54285714285714
610-46-4100,A,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,2019-03-03,20:31,Credit card,202.65,4.761904762,10.1325,6.0,2019,3,3,6,1,0,202.65,328.1042857142857
318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,2019-03-19,12:16,Cash,46.2,4.761904762,2.31,6.3,2019,3,19,1,0,0,46.2,231.3057142857143
364-33-8584,B,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,2019-03-08,15:27,Cash,88.15,4.761904762,4.4075,8.5,2019,3,8,4,0,0,88.14999999999999,221.57285714285715
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,2019-02-27,17:36,Ewallet,157.26,4.761904762,7.863,7.5,2019,2,27,2,0,0,157.26,237.74714285714285
695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2019-02-23,20:00,Ewallet,296.37,4.761904762,14.8185,6.4,2019,2,23,5,1,0,296.37,179.45714285714286
155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,2019-03-19,15:29,Ewallet,708.4,4.761904762,35.42,4.7,2019,3,19,1,0,0,708.4,284.0257142857143
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.907,2019-03-27,15:08,Ewallet,111.34,4.761904762,5.567,6.0,2019,3,27,2,0,0,111.34,236.06571428571425
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,2019-03-30,19:26,Credit card,580.16,4.761904762,29.008,4.0,2019,3,30,5,1,0,580.16,231.61714285714285
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2019-02-16,15:53,Ewallet,60.25,4.761904762,3.0125,5.5,2019,2,16,5,1,0,60.25,232.8042857142857
706-36-6154,A,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,2019-01-18,18:43,Ewallet,174.24,4.761904762,8.712,8.7,2019,1,18,4,0,0,174.24,247.52714285714282
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.323,2019-03-30,14:58,Cash,421.26,4.761904762,21.063,7.4,2019,3,30,5,1,0,421.26,358.7357142857143
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,2019-03-20,19:55,Cash,33.63,4.761904762,1.6815,5.6,2019,3,20,2,0,0,33.63,238.17857142857142
859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,32.529,2019-01-16,15:10,Cash,30.98,4.761904762,1.549,6.3,2019,1,16,2,0,0,30.98,283.8128571428571
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2019-02-24,16:44,Cash,247.4,4.761904762,12.37,7.1,2019,2,24,6,1,0,247.39999999999998,264.01
369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,2019-01-15,18:22,Ewallet,378.3,4.761904762,18.915,7.8,2019,1,15,1,0,0,378.29999999999995,255.26
563-47-4072,B,Mandalay,Normal,Female,Health and beauty,55.81,6,16.743,351.603,2019-01-22,11:52,Cash,334.86,4.761904762,16.743,9.9,2019,1,22,1,0,0,334.86,396.13
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,2019-02-03,17:24,Cash,727.8,4.761904762,36.39,7.3,2019,2,3,6,1,0,727.8,327.2585714285714
149-15-7606,B,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,352.674,2019-03-06,15:31,Ewallet,335.88,4.761904762,16.794,5.1,2019,3,6,2,0,0,335.88,285.0728571428571
133-77-3154,B,Mandalay,Member,Male,Fashion accessories,60.18,4,12.036,252.756,2019-02-16,18:04,Credit card,240.72,4.761904762,12.036,9.4,2019,2,16,5,1,0,240.72,232.6157142857143
169-52-4504,A,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,2019-03-14,14:13,Credit card,47.07,4.761904762,2.3535,5.8,2019,3,14,3,0,0,47.07,228.4228571428571
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,2019-02-27,10:23,Credit card,99.69,4.761904762,4.9845,8.0,2019,2,27,2,0,0,99.69,236.0642857142857
562-12-5430,A,Yangon,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,2019-01-18,10:11,Ewallet,264.45,4.761904762,13.2225,7.9,2019,1,18,4,0,0,264.45000000000005,233.14285714285714
816-72-8853,A,Yangon,Member,Female,Sports and travel,27.93,5,6.9825,146.6325,2019-01-29,15:48,Cash,139.65,4.761904762,6.9825,5.9,2019,1,29,1,0,0,139.65,293.4614285714286
491-38-3499,A,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,2019-02-26,17:46,Credit card,55.45,4.761904762,2.7725,4.9,2019,2,26,1,0,0,55.45,122.13571428571429
322-02-2271,B,Mandalay,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,2019-02-03,11:46,Cash,128.91,4.761904762,6.4455,9.3,2019,2,3,6,1,0,128.91,262.0942857142857
842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.999,125.979,2019-01-16,12:07,Credit card,119.98,4.761904762,5.999,7.9,2019,1,16,2,0,0,119.98,217.00571428571428
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.125,2019-03-24,18:14,Credit card,352.5,4.761904762,17.625,5.9,2019,3,24,6,1,0,352.5,159.44285714285712
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,2019-02-12,14:45,Credit card,871.0,4.761904762,43.55,9.9,2019,2,12,1,0,0,871.0,342.9585714285714
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2019-02-21,11:39,Cash,197.6,4.761904762,9.88,7.7,2019,2,21,3,0,0,197.6,227.84285714285716
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,2019-02-04,15:44,Ewallet,194.52,4.761904762,9.726,7.6,2019,2,4,0,0,0,194.52,185.50428571428571
779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,181.881,2019-02-20,13:06,Ewallet,173.22,4.761904762,8.661,7.7,2019,2,20,2,0,0,173.22,345.1671428571429
